Deadline,AFADeadline,Organisation,Title,Location,App_link,App_email,Required_Docs,Other_Docs,Summary,App_JobID,source,Link,timestamp
12/31/2024,,Cornell University,Open Rank Professor Positions in Finance,"Ithaca, New York.",https://academicjobsonline.org/ajo/jobs/27810,noemail@noemail.com,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement","Report of courses taught and evidence of teaching effectiveness, Supporting documents, such as curriculum development materials or experience with, and/or planned approaches to, working with diverse communities in research, teaching, service and/or outreach.",Multiple tenure-track professor positions in Finance at Cornell SC Johnson College of Business. Ideal candidate has a Ph.D. in Finance or a related field and an outstanding record in scholarship and teaching.,J15340,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15340,2024-10-23T21:39:07.644
11/5/2024,,Cornell University,Assistant Professor in Finance,"Ithaca, New York.",https://academicjobsonline.org/ajo/jobs/27811,noemail@noemail.com,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Teaching Statement","Report of courses taught and evidence of teaching effectiveness, Curriculum development materials or experience with, and/or planned approaches to, working with diverse communities in research, teaching, service and/or outreach","Assistant Professor in Finance position at Cornell SC Johnson College of Business. Ph.D. in Finance or related field required. Responsibilities include research, teaching, and service.",J15339,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15339,2024-10-23T21:39:07.644
1/1/2025,,University of Oklahoma Price College of Business,Lecturer or Instructor in Finance,"Norman, Oklahoma. United States",https://apply.interfolio.com/112293,,"Cover Letter, Curriculum Vitae, References (3), Teaching Statement",,"Full-time position as Lecturer or Instructor in Finance at the Price College of Business, University of Oklahoma. Candidates must have a Ph.D. or M.B.A. in Finance or related discipline. Teaching experience in real estate, wealth management, asset management, and/or FinTech preferred. Competitive salary and benefits.",J15322,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15322,2024-10-23T21:39:07.644
9/1/2024,,Leibniz Institute for Financial Research SAFE,Postdoctoral Researcher in the Department Law & Finance (m/f/d),"Frankfurt /Main, Germany",https://safe-frankfurt.de/about-safe/career/job-offers.html,troeger@safe-frankfurt.de,Curriculum Vitae,,"Postdoctoral Researcher position in Law & Finance department at SAFE. Ph.D. in law required, focus on corporate governance and financial market regulation.",J15320,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15320,2024-10-23T21:39:07.644
7/18/2024,,Leibniz Institute for Financial Research SAFE,Research Assistant/Doctoral Student (f/m/d) in the Department Law & Finance,"Frankfurt /Main, Germany",https://safe-frankfurt.de/about-safe/career/job-offers.html,troeger@safe-frankfurt.de,"Cover Letter, Curriculum Vitae",,SAFE is seeking a Research Assistant/Doctoral Student in the Department Law & Finance for interdisciplinary research in corporate governance and financial regulation.,J15318,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15318,2024-10-23T21:39:07.644
,,University of Bristol Business School,Lecturer in Finance (Education Pathway),"Bristol, United Kingdom",https://www.bristol.ac.uk/jobs/find/details/?jobId=350655&jobTitle=Lecturer%20in%20Finance,i.tonks@bristol.ac.uk,Curriculum Vitae,"PhD in Finance or related field, Evidence of teaching experience, Evidence of excellent organizational and administrative skills",Permanent Lecturer position in Finance at the University of Bristol Business School. Requires PhD in Finance or related field and teaching experience.,J15316,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15316,2024-10-23T21:39:07.644
1-Jan-74,,Zhejiang University of Finance and Economics,"Dean at the School of Management (MBA School), and Dean of the School of Finance.","HangZhou, China",<https://www.zufe.edu.cn/>,skm@haijiaonet.com,,,"Application for Dean positions at the School of Management (MBA School) and School of Finance at Zhejiang University of Finance and Economics, requiring a doctoral degree and full professor title, with emphasis on strategic vision, innovative thinking, and organizational leadership.",J15295,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15295,2024-10-23T21:39:07.644
8/15/2024,,Stockholm Business School,"Senior Lecturer in Business Administration, especially Finance","Stockholm, Sweden",https://su.varbi.com/en/what:job/jobID:731522/,,"Cover Letter, Curriculum Vitae, Research Statement, Teaching Statement",,"Apply for Senior Lecturer in Finance position at Stockholm University's Business School. Full-time, indefinite-term employment. Teaching, research, and supervision responsibilities. Fluent in English.",J15287,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15287,2024-10-23T21:39:07.644
,,Brightpoint Community College,Director of Financial Services,"Chester, Virginia.",https://jobs.vccs.edu,facultyjobs@brightpoint.edu,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (3), Transcript",,"Brightpoint Community College is seeking a Director of Financial Services. The application package must include a CV or resume, cover letter, and copies of all applicable transcripts.",J15262,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15262,2024-10-23T21:39:07.644
6/19/2024,,Aalborg University,Associate professor or assistant professor within financial accounting and/or management accounting (reposting),"Aalborg, Denmark",https://app.researchplanner.net/Peoplexs22/CandidatesPortalNoLogin/ApplicationForm.cfm?VacatureID=1218995&PortalID=1967,mvl@business.aau.dk,"Co-author statements in relation to publications written with other authors, Complete list of publications, Curriculum Vitae, Documentation for teaching qualifications, Education(copies of documentation for degrees obtained), List of publications that the applicant wishes to be considered, Motivated application",,Application for associate or assistant professor position in financial accounting and/or management accounting at Aalborg University Business School.,J15261,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15261,2024-10-23T21:39:07.644
6/19/2024,,Yonsei University School of Business,"Full-Time, Tenure Track Position in Finance","Seoul, Korea, Republic of (South Korea)",https://faculty.yonsei.ac.kr/recruit/index.php?mid=K02&lang=en,,"Curriculum Vitae, Degree Certificates and Transcripts (Bachelor's, Master's, and Ph.D.), Ph.D. Dissertation, Research Highlights","List of Research Accomplishments, Statement for Each Accomplishment Since March 1, 2020 (up to five accomplishments)","Full-time, tenure-track position in Finance at Yonsei University School of Business. Applications due by June 19, 2024. Ph.D. in Finance or Economics required by appointment date.",J15246,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15246,2024-10-23T21:39:07.644
,,Frankfurt School of Finance & Management,Post-Doc (f/m/d) Center for European Transformation,"Frankfurt am Main, Germany",apply.interfolio.com/133417, ,"Curriculum Vitae, Job Market Paper/other papers, References (2)",,Frankfurt School of Finance & Management is hiring a post-doctoral fellow with a focus on financial intermediation and debt capital markets. The successful applicant will work within the Center for European Transformation.,J15215,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15215,2024-10-23T21:39:07.644
1-Jul-24,,Tulane University - Freeman School of Business,Visiting Faculty Position in Finance,"New Orleans, Louisiana. United States",https://apply.interfolio.com/145736, ,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, References (2)",,"Visiting Faculty Position in Finance at Tulane University. Candidates must have a Master's or Ph.D. in Finance or a related field. Application materials include a cover letter, CV, examples of communication or teaching effectiveness, and at least two letters of recommendation.",J15197,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15197,2024-10-23T21:39:07.644
,,HEC PARIS,PROFESSOR IN FINANCE - DOHA CAMPUS,"Doha, Qatar, Qatar",<https://www.qatar.exed.hec.edu/>,[FacultyRecruitmentQatar@HEC.FR,"Cotivation Letter, Curriculum Vitae, Evidence of Exellence",,"HEC Paris in Qatar is looking for a Professor in Finance with expertise in Corporate Finance and impactful publications. The candidate requires full-time and based in Doha, Qatar.",J15174,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15174,2024-10-23T21:39:07.644
,,University of Massachusetts Lowell,Robert J. Manning Endowed Chair in Finance,"Lowell, Massachusetts.",https://careers.pageuppeople.com/822/lowell/en-us/job/523251/robert-j-manning-endowed-chair-in-finance,careers@uml.edu,"Cover Letter, Curriculum Vitae, Evidence of Effective Teaching, References (3)",,"The University of Massachusetts Lowell invites applications for the Robert J. Manning Endowed Chair in Finance, a tenured full-professor appointment. Candidates must have a Ph.D. in Finance from an AACSB-accredited school and a record of nationally recognized research in Finance.",J15167,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15167,2024-10-23T21:39:07.644
7/1/2024,,Boston College,"Full-Time, Non-Tenure Track Position in Finance","Chestnut Hill, Massachusetts.",http://apply.interfolio.com/145502,,"Cover Letter, Curriculum Vitae, Letters of Recommendation, References (3), Teaching Statement",,"Boston College Carroll School of Management seeks applicants for a full-time, non-tenure track position in Finance beginning Fall 2024.",J15162,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15162,2024-10-23T21:39:07.644
,,University of Massachusetts Lowell,Visiting Professor - Finance,"Lowell, Massachusetts.",https://careers.pageuppeople.com/822/lowell/en-us/job/523249/visiting-professor-finance,careers@uml.edu,"Cover Letter, Curriculum Vitae, Evidence of Teaching Effectiveness, References (3)",,Visiting Professor position in the Finance Department at the University of Massachusetts Lowell for Fall of 2024. The position is a one-year contract with the possibility of renewal. The successful candidate will be expected to teach a minimum of three courses per semester and engage in departmental service.,J15155,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15155,2024-10-23T21:39:07.644
6/16/2024,,University of Cologne,Professorship in Finance (W3) (f/m/d),"Cologne, Germany",https://professorships.uni-koeln.de,kempf@wiso.uni-koeln.de,"Cover Letter, Curriculum Vitae, Job Market Paper/other papers, Teaching Statement",,"Apply for a Professorship in Finance (W3) position at the University of Cologne. Submit cover letter, CV, publication list, and teaching evaluations.",J15153,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15153,2024-10-23T21:39:07.644
8/19/2024,,Pennsylvania State University,Assistant Clinical Professor,"University Park, Pennsylvania.",http://psu.wd1.myworkdayjobs.com/PSU_Academic/job/Penn-State-University-Park/Assistant-Clinical-Professor_REQ_0000055457-1,finance.recruiting@psu.edu,"Curriculum Vitae, References (3), Teaching Statement",,"Applications for an Assistant Clinical Professor position at Penn State Smeal College of Business are invited. The position emphasizes teaching responsibilities in the Undergraduate, MBA, and Masters of Finance programs.",J15152,SSRN,https://www.ssrn.com/index.cfm/en/janda/job/?id=15152,2024-10-23T21:39:07.644
